"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4848 Nevada Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/03/2025 09:00 - 09:59,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,14,19.3,22.8
07/03/2025 10:00 - 10:59,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,14,18.6,20.7
07/03/2025 11:00 - 11:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/03/2025 12:00 - 12:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/03/2025 13:00 - 13:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/03/2025 14:00 - 14:59,3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,25,19.1,23.3
07/03/2025 15:00 - 15:59,4,13,11,1,0,0,0,0,0,0,0,0,0,0,0,29,19.6,24.3
07/03/2025 16:00 - 16:59,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,25,20.0,24.1
07/03/2025 17:00 - 17:59,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,15,18.7,22.6
07/03/2025 18:00 - 18:59,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,22,20.4,24.1
07/03/2025 19:00 - 19:59,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,16,17.2,22.4
07/03/2025 20:00 - 20:59,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,21,18.8,20.8
07/03/2025 21:00 - 21:59,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,15,18.1,20.7
07/03/2025 22:00 - 22:59,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,11,19.4,20.6
07/03/2025 23:00 - 23:59,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,19.9,22.1
07/04/2025 00:00 - 00:59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16.8,19.4
07/04/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/04/2025 02:00 - 02:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.5,19.0
07/04/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/04/2025 04:00 - 04:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
07/04/2025 05:00 - 05:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
07/04/2025 06:00 - 06:59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.7,18.6
07/04/2025 07:00 - 07:59,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.0,24.2
07/04/2025 08:00 - 08:59,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,18.7,22.5
07/04/2025 09:00 - 09:59,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14,21.6,24.6
07/04/2025 10:00 - 10:59,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,14,20.2,23.4
07/04/2025 11:00 - 11:59,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,20.3,23.2
07/04/2025 12:00 - 12:59,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,20,19.5,23.1
07/04/2025 13:00 - 13:59,1,14,5,1,0,0,0,0,0,0,0,0,0,0,0,21,19.7,23.4
07/04/2025 14:00 - 14:59,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,19,20.7,24.3
07/04/2025 15:00 - 15:59,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,19.8,23.7
07/04/2025 16:00 - 16:59,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,14,19.9,22.8
07/04/2025 17:00 - 17:59,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,20,19.5,23.1
07/04/2025 18:00 - 18:59,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,20.5,23.7
07/04/2025 19:00 - 19:59,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,19,18.4,23.2
07/04/2025 20:00 - 20:59,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,10,18.6,21.0
07/04/2025 21:00 - 21:59,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,18.7,22.1
07/04/2025 22:00 - 22:59,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,8,17.8,21.8
07/04/2025 23:00 - 23:59,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17.8,20.0
07/05/2025 00:00 - 00:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/05/2025 01:00 - 01:59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.3,19.4
07/05/2025 02:00 - 02:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/05/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/05/2025 04:00 - 04:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
07/05/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/05/2025 06:00 - 06:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/05/2025 07:00 - 07:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
07/05/2025 08:00 - 08:59,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,17.8,19.0
07/05/2025 09:00 - 09:59,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,11,18.1,20.4
07/05/2025 10:00 - 10:59,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,12,19.0,22.2
07/05/2025 11:00 - 11:59,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,12,19.4,23.1
07/05/2025 12:00 - 12:59,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,19.9,22.7
07/05/2025 13:00 - 13:59,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,22,19.1,22.8
07/05/2025 14:00 - 14:59,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,23,18.3,21.1
07/05/2025 15:00 - 15:59,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,23,19.1,22.7
07/05/2025 16:00 - 16:59,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,20,19.4,23.5
07/05/2025 17:00 - 17:59,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19.0,22.4
07/05/2025 18:00 - 18:59,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,18,18.5,22.8
07/05/2025 19:00 - 19:59,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,12,20.3,24.1
07/05/2025 20:00 - 20:59,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,19.9,22.7
07/05/2025 21:00 - 21:59,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,11,18.9,20.4
07/05/2025 22:00 - 22:59,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,15,18.4,21.4
07/05/2025 23:00 - 23:59,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,10,19.1,22.7
07/06/2025 00:00 - 00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
07/06/2025 01:00 - 01:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
07/06/2025 02:00 - 02:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/06/2025 03:00 - 03:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/06/2025 04:00 - 04:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
07/06/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/06/2025 06:00 - 06:59,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,21.0,23.3
07/06/2025 07:00 - 07:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
07/06/2025 08:00 - 08:59,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19.5,23.7
07/06/2025 09:00 - 09:59,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,19.9,22.1
07/06/2025 10:00 - 10:59,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,15,17.0,20.6
07/06/2025 11:00 - 11:59,1,10,6,1,0,0,0,0,0,0,0,0,0,0,0,18,20.2,24.2
07/06/2025 12:00 - 12:59,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,18,19.7,23.3
07/06/2025 13:00 - 13:59,1,13,8,1,0,0,0,0,0,0,0,0,0,0,0,23,20.3,24.2
07/06/2025 14:00 - 14:59,1,15,10,0,0,0,0,0,0,0,0,0,0,0,0,26,20.1,23.8
07/06/2025 15:00 - 15:59,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,25,20.6,24.2
07/06/2025 16:00 - 16:59,4,13,8,1,0,0,0,0,0,0,0,0,0,0,0,26,19.2,23.9
07/06/2025 17:00 - 17:59,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,23,19.1,22.7
07/06/2025 18:00 - 18:59,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,19,20.1,23.2
07/06/2025 19:00 - 19:59,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13,21.2,24.3
07/06/2025 20:00 - 20:59,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,19,20.3,23.6
07/06/2025 21:00 - 21:59,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,14,18.2,20.3
07/06/2025 22:00 - 22:59,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,18.0,20.4
07/06/2025 23:00 - 23:59,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,19.5,20.5
07/07/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/07/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/07/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/07/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/07/2025 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/07/2025 05:00 - 05:59,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.4,22.9
07/07/2025 06:00 - 06:59,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11,20.3,23.3
07/07/2025 07:00 - 07:59,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19.8,22.4
07/07/2025 08:00 - 08:59,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,16.5,19.0
07/07/2025 09:00 - 09:59,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,9,18.0,20.4
07/07/2025 10:00 - 10:59,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,18,19.8,24.0
07/07/2025 11:00 - 11:59,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,24,20.8,24.6
07/07/2025 12:00 - 12:59,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,17,19.6,22.2
07/07/2025 13:00 - 13:59,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,19,19.5,24.1
07/07/2025 14:00 - 14:59,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,24,18.8,23.4
07/07/2025 15:00 - 15:59,3,20,7,0,0,0,0,0,0,0,0,0,0,0,0,30,18.8,22.4
07/07/2025 16:00 - 16:59,2,19,10,0,0,0,0,0,0,0,0,0,0,0,0,31,19.6,23.4
07/07/2025 17:00 - 17:59,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,26,20.2,23.6
07/07/2025 18:00 - 18:59,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,23,19.9,23.5
07/07/2025 19:00 - 19:59,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,20,18.9,22.5
07/07/2025 20:00 - 20:59,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,18,18.9,22.8
07/07/2025 21:00 - 21:59,3,11,5,0,0,0,0,0,0,0,0,0,0,0,0,19,18.5,22.6
07/07/2025 22:00 - 22:59,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,13,18.6,19.9
07/07/2025 23:00 - 23:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
07/08/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/08/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/08/2025 02:00 - 02:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/08/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/08/2025 04:00 - 04:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/08/2025 05:00 - 05:59,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,21.4,23.9
07/08/2025 06:00 - 06:59,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,19.3,23.4
07/08/2025 07:00 - 07:59,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,13,20.4,23.5
07/08/2025 08:00 - 08:59,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,17,20.6,24.3
07/08/2025 09:00 - 09:59,3,16,10,0,0,0,0,0,0,0,0,0,0,0,0,29,19.4,23.6
07/08/2025 10:00 - 10:59,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,14,18.4,21.7
07/08/2025 11:00 - 11:59,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,23,20.2,23.5
07/08/2025 12:00 - 12:59,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
